,Date,Area,Rain
4114,1983-11-01,Udham Singh Nagar,0.0
4115,1983-12-01,Udham Singh Nagar,7.061
4116,1984-01-01,Udham Singh Nagar,10.228
4117,1984-02-01,Udham Singh Nagar,57.192
4118,1984-03-01,Udham Singh Nagar,3.937
4119,1984-04-01,Udham Singh Nagar,20.89
4120,1984-05-01,Udham Singh Nagar,1.275
4121,1984-06-01,Udham Singh Nagar,161.094
4122,1984-07-01,Udham Singh Nagar,194.516
4123,1984-08-01,Udham Singh Nagar,210.767
4124,1984-09-01,Udham Singh Nagar,69.376
4125,1984-10-01,Udham Singh Nagar,4.153
4126,1984-11-01,Udham Singh Nagar,0.0
4127,1984-12-01,Udham Singh Nagar,4.917
4128,1985-01-01,Udham Singh Nagar,11.767
4129,1985-02-01,Udham Singh Nagar,1.171
4130,1985-03-01,Udham Singh Nagar,1.443
4131,1985-04-01,Udham Singh Nagar,13.345
4132,1985-05-01,Udham Singh Nagar,25.155
4133,1985-06-01,Udham Singh Nagar,121.451
4134,1985-07-01,Udham Singh Nagar,327.396
4135,1985-08-01,Udham Singh Nagar,329.709
4136,1985-09-01,Udham Singh Nagar,174.644
4137,1985-10-01,Udham Singh Nagar,104.27
4138,1985-11-01,Udham Singh Nagar,0.001
4139,1985-12-01,Udham Singh Nagar,28.922
4140,1986-01-01,Udham Singh Nagar,7.407
4141,1986-02-01,Udham Singh Nagar,26.244
4142,1986-03-01,Udham Singh Nagar,10.047
4143,1986-04-01,Udham Singh Nagar,15.334
4144,1986-05-01,Udham Singh Nagar,53.703
4145,1986-06-01,Udham Singh Nagar,74.883
4146,1986-07-01,Udham Singh Nagar,380.433
4147,1986-08-01,Udham Singh Nagar,205.591
4148,1986-09-01,Udham Singh Nagar,164.548
4149,1986-10-01,Udham Singh Nagar,25.84
4150,1986-11-01,Udham Singh Nagar,4.735
4151,1986-12-01,Udham Singh Nagar,39.149
4152,1987-01-01,Udham Singh Nagar,16.143
4153,1987-02-01,Udham Singh Nagar,22.326
4154,1987-03-01,Udham Singh Nagar,7.308
4155,1987-04-01,Udham Singh Nagar,4.032
4156,1987-05-01,Udham Singh Nagar,51.943
4157,1987-06-01,Udham Singh Nagar,11.504
4158,1987-07-01,Udham Singh Nagar,84.847
4159,1987-08-01,Udham Singh Nagar,224.121
4160,1987-09-01,Udham Singh Nagar,67.052
4161,1987-10-01,Udham Singh Nagar,14.2
4162,1987-11-01,Udham Singh Nagar,0.0
4163,1987-12-01,Udham Singh Nagar,6.041
4164,1988-01-01,Udham Singh Nagar,6.136
4165,1988-02-01,Udham Singh Nagar,21.993
4166,1988-03-01,Udham Singh Nagar,16.881
4167,1988-04-01,Udham Singh Nagar,16.128
4168,1988-05-01,Udham Singh Nagar,16.036
4169,1988-06-01,Udham Singh Nagar,114.749
4170,1988-07-01,Udham Singh Nagar,444.192
4171,1988-08-01,Udham Singh Nagar,422.565
4172,1988-09-01,Udham Singh Nagar,115.869
4173,1988-10-01,Udham Singh Nagar,1.728
4174,1988-11-01,Udham Singh Nagar,0.435
4175,1988-12-01,Udham Singh Nagar,12.687
4176,1989-01-01,Udham Singh Nagar,42.855
4177,1989-02-01,Udham Singh Nagar,8.087
4178,1989-03-01,Udham Singh Nagar,17.891
4179,1989-04-01,Udham Singh Nagar,0.76
4180,1989-05-01,Udham Singh Nagar,16.094
4181,1989-06-01,Udham Singh Nagar,133.024
4182,1989-07-01,Udham Singh Nagar,251.945
4183,1989-08-01,Udham Singh Nagar,256.156
4184,1989-09-01,Udham Singh Nagar,146.06
4185,1989-10-01,Udham Singh Nagar,6.203
4186,1989-11-01,Udham Singh Nagar,3.447
4187,1989-12-01,Udham Singh Nagar,4.19
4188,1990-01-01,Udham Singh Nagar,0.216
4189,1990-02-01,Udham Singh Nagar,40.494
4190,1990-03-01,Udham Singh Nagar,19.985
4191,1990-04-01,Udham Singh Nagar,6.598
4192,1990-05-01,Udham Singh Nagar,40.481
4193,1990-06-01,Udham Singh Nagar,98.862
4194,1990-07-01,Udham Singh Nagar,403.053
4195,1990-08-01,Udham Singh Nagar,326.457
4196,1990-09-01,Udham Singh Nagar,147.771
4197,1990-10-01,Udham Singh Nagar,17.361
4198,1990-11-01,Udham Singh Nagar,6.094
4199,1990-12-01,Udham Singh Nagar,29.153
4200,1991-01-01,Udham Singh Nagar,3.587
4201,1991-02-01,Udham Singh Nagar,22.896
4202,1991-03-01,Udham Singh Nagar,15.147
4203,1991-04-01,Udham Singh Nagar,14.855
4204,1991-05-01,Udham Singh Nagar,49.315
4205,1991-06-01,Udham Singh Nagar,32.008
4206,1991-07-01,Udham Singh Nagar,13.779
4207,1991-08-01,Udham Singh Nagar,275.561
4208,1991-09-01,Udham Singh Nagar,80.425
4209,1991-10-01,Udham Singh Nagar,0.26
4210,1991-11-01,Udham Singh Nagar,3.711
4211,1991-12-01,Udham Singh Nagar,12.299
4212,1992-01-01,Udham Singh Nagar,26.149
4213,1992-02-01,Udham Singh Nagar,27.453
4214,1992-03-01,Udham Singh Nagar,10.366
4215,1992-04-01,Udham Singh Nagar,7.253
4216,1992-05-01,Udham Singh Nagar,19.911
4217,1992-06-01,Udham Singh Nagar,78.651
4218,1992-07-01,Udham Singh Nagar,170.765
4219,1992-08-01,Udham Singh Nagar,275.717
4220,1992-09-01,Udham Singh Nagar,104.916
4221,1992-10-01,Udham Singh Nagar,26.889
4222,1992-11-01,Udham Singh Nagar,14.353
4223,1992-12-01,Udham Singh Nagar,0.008
4224,1993-01-01,Udham Singh Nagar,17.188
4225,1993-02-01,Udham Singh Nagar,6.68
4226,1993-03-01,Udham Singh Nagar,23.154
4227,1993-04-01,Udham Singh Nagar,7.986
4228,1993-05-01,Udham Singh Nagar,30.074
4229,1993-06-01,Udham Singh Nagar,214.693
4230,1993-07-01,Udham Singh Nagar,335.705
4231,1993-08-01,Udham Singh Nagar,133.042
4232,1993-09-01,Udham Singh Nagar,291.011
4233,1993-10-01,Udham Singh Nagar,0.393
4234,1993-11-01,Udham Singh Nagar,0.0
4235,1993-12-01,Udham Singh Nagar,0.0
4236,1994-01-01,Udham Singh Nagar,10.67
4237,1994-02-01,Udham Singh Nagar,5.107
4238,1994-03-01,Udham Singh Nagar,23.496
4239,1994-04-01,Udham Singh Nagar,10.297
4240,1994-05-01,Udham Singh Nagar,24.042
4241,1994-06-01,Udham Singh Nagar,88.163
4242,1994-07-01,Udham Singh Nagar,374.512
4243,1994-08-01,Udham Singh Nagar,310.004
4244,1994-09-01,Udham Singh Nagar,63.531
4245,1994-10-01,Udham Singh Nagar,0.542
4246,1994-11-01,Udham Singh Nagar,0.0
4247,1994-12-01,Udham Singh Nagar,0.504
4248,1995-01-01,Udham Singh Nagar,34.18
4249,1995-02-01,Udham Singh Nagar,28.254
4250,1995-03-01,Udham Singh Nagar,43.98
4251,1995-04-01,Udham Singh Nagar,11.026
4252,1995-05-01,Udham Singh Nagar,3.218
4253,1995-06-01,Udham Singh Nagar,74.766
4254,1995-07-01,Udham Singh Nagar,228.913
4255,1995-08-01,Udham Singh Nagar,441.109
4256,1995-09-01,Udham Singh Nagar,254.784
4257,1995-10-01,Udham Singh Nagar,0.345
4258,1995-11-01,Udham Singh Nagar,8.612
4259,1995-12-01,Udham Singh Nagar,3.233
4260,1996-01-01,Udham Singh Nagar,34.938
4261,1996-02-01,Udham Singh Nagar,26.58
4262,1996-03-01,Udham Singh Nagar,7.824
4263,1996-04-01,Udham Singh Nagar,6.563
4264,1996-05-01,Udham Singh Nagar,27.636
4265,1996-06-01,Udham Singh Nagar,172.94
4266,1996-07-01,Udham Singh Nagar,236.005
4267,1996-08-01,Udham Singh Nagar,318.68
4268,1996-09-01,Udham Singh Nagar,273.424
4269,1996-10-01,Udham Singh Nagar,34.795
4270,1996-11-01,Udham Singh Nagar,0.0
4271,1996-12-01,Udham Singh Nagar,0.021
4272,1997-01-01,Udham Singh Nagar,14.091
4273,1997-02-01,Udham Singh Nagar,4.179
4274,1997-03-01,Udham Singh Nagar,11.984
4275,1997-04-01,Udham Singh Nagar,3.028
4276,1997-05-01,Udham Singh Nagar,34.091
4277,1997-06-01,Udham Singh Nagar,184.88
4278,1997-07-01,Udham Singh Nagar,81.743
4279,1997-08-01,Udham Singh Nagar,247.052
4280,1997-09-01,Udham Singh Nagar,85.825
4281,1997-10-01,Udham Singh Nagar,41.359
4282,1997-11-01,Udham Singh Nagar,10.216
4283,1997-12-01,Udham Singh Nagar,9.847
4284,1998-01-01,Udham Singh Nagar,6.393
4285,1998-02-01,Udham Singh Nagar,19.441
4286,1998-03-01,Udham Singh Nagar,38.036
4287,1998-04-01,Udham Singh Nagar,19.933
4288,1998-05-01,Udham Singh Nagar,21.811
4289,1998-06-01,Udham Singh Nagar,39.565
4290,1998-07-01,Udham Singh Nagar,299.654
4291,1998-08-01,Udham Singh Nagar,431.641
4292,1998-09-01,Udham Singh Nagar,101.394
4293,1998-10-01,Udham Singh Nagar,40.468
4294,1998-11-01,Udham Singh Nagar,3.859
4295,1998-12-01,Udham Singh Nagar,0.055
4296,1999-01-01,Udham Singh Nagar,14.566
4297,1999-02-01,Udham Singh Nagar,9.402
4298,1999-03-01,Udham Singh Nagar,0.181
4299,1999-04-01,Udham Singh Nagar,0.046
4300,1999-05-01,Udham Singh Nagar,19.688
4301,1999-06-01,Udham Singh Nagar,131.312
4302,1999-07-01,Udham Singh Nagar,136.879
4303,1999-08-01,Udham Singh Nagar,115.95
4304,1999-09-01,Udham Singh Nagar,184.761
4305,1999-10-01,Udham Singh Nagar,39.708
4306,1999-11-01,Udham Singh Nagar,0.008
4307,1999-12-01,Udham Singh Nagar,5.788
4308,2000-01-01,Udham Singh Nagar,12.387
4309,2000-02-01,Udham Singh Nagar,38.601
4310,2000-03-01,Udham Singh Nagar,8.566
4311,2000-04-01,Udham Singh Nagar,3.409
4312,2000-05-01,Udham Singh Nagar,29.337
4313,2000-06-01,Udham Singh Nagar,138.444
4314,2000-07-01,Udham Singh Nagar,201.719
4315,2000-08-01,Udham Singh Nagar,270.855
4316,2000-09-01,Udham Singh Nagar,95.66
4317,2000-10-01,Udham Singh Nagar,0.26
4318,2000-11-01,Udham Singh Nagar,0.075
4319,2000-12-01,Udham Singh Nagar,2.515
4320,1971-01-01,Uttarkashi,17.772
4321,1971-02-01,Uttarkashi,27.787
4322,1971-03-01,Uttarkashi,15.554
4323,1971-04-01,Uttarkashi,31.069
4324,1971-05-01,Uttarkashi,138.847
4325,1971-06-01,Uttarkashi,166.372
4326,1971-07-01,Uttarkashi,329.834
4327,1971-08-01,Uttarkashi,285.629
4328,1971-09-01,Uttarkashi,157.635
4329,1971-10-01,Uttarkashi,79.885
4330,1971-11-01,Uttarkashi,12.741
4331,1971-12-01,Uttarkashi,0.21
4332,1972-01-01,Uttarkashi,22.084
4333,1972-02-01,Uttarkashi,34.744
4334,1972-03-01,Uttarkashi,9.509
4335,1972-04-01,Uttarkashi,22.143
4336,1972-05-01,Uttarkashi,18.326
4337,1972-06-01,Uttarkashi,53.597
4338,1972-07-01,Uttarkashi,204.02
4339,1972-08-01,Uttarkashi,205.294
4340,1972-09-01,Uttarkashi,377.109
4341,1972-10-01,Uttarkashi,67.897
4342,1972-11-01,Uttarkashi,17.296
4343,1972-12-01,Uttarkashi,6.042
4344,1973-01-01,Uttarkashi,31.501
4345,1973-02-01,Uttarkashi,20.78
4346,1973-03-01,Uttarkashi,22.371
4347,1973-04-01,Uttarkashi,0.858
4348,1973-05-01,Uttarkashi,28.325
4349,1973-06-01,Uttarkashi,240.108
4350,1973-07-01,Uttarkashi,220.446
4351,1973-08-01,Uttarkashi,374.342
4352,1973-09-01,Uttarkashi,100.245
4353,1973-10-01,Uttarkashi,59.378
4354,1973-11-01,Uttarkashi,0.0
4355,1973-12-01,Uttarkashi,7.789
4356,1974-01-01,Uttarkashi,25.364
4357,1974-02-01,Uttarkashi,29.535
4358,1974-03-01,Uttarkashi,5.234
4359,1974-04-01,Uttarkashi,2.435
4360,1974-05-01,Uttarkashi,53.736
4361,1974-06-01,Uttarkashi,88.889
4362,1974-07-01,Uttarkashi,231.675
4363,1974-08-01,Uttarkashi,150.81
4364,1974-09-01,Uttarkashi,64.743
4365,1974-10-01,Uttarkashi,7.647
4366,1974-11-01,Uttarkashi,0.0
4367,1974-12-01,Uttarkashi,18.651
4368,1975-01-01,Uttarkashi,69.117
4369,1975-02-01,Uttarkashi,34.262
4370,1975-03-01,Uttarkashi,47.435
4371,1975-04-01,Uttarkashi,3.196
4372,1975-05-01,Uttarkashi,5.841
4373,1975-06-01,Uttarkashi,138.919
4374,1975-07-01,Uttarkashi,291.208
4375,1975-08-01,Uttarkashi,293.009
4376,1975-09-01,Uttarkashi,257.242
4377,1975-10-01,Uttarkashi,24.274
4378,1975-11-01,Uttarkashi,0.0
4379,1975-12-01,Uttarkashi,0.119
4380,1976-01-01,Uttarkashi,10.32
4381,1976-02-01,Uttarkashi,61.629
4382,1976-03-01,Uttarkashi,14.577
4383,1976-04-01,Uttarkashi,25.074
4384,1976-05-01,Uttarkashi,24.588
4385,1976-06-01,Uttarkashi,363.978
4386,1976-07-01,Uttarkashi,218.347
4387,1976-08-01,Uttarkashi,540.052
4388,1976-09-01,Uttarkashi,98.26
4389,1976-10-01,Uttarkashi,15.864
4390,1976-11-01,Uttarkashi,0.0
4391,1976-12-01,Uttarkashi,0.518
4392,1977-01-01,Uttarkashi,62.046
4393,1977-02-01,Uttarkashi,6.751
4394,1977-03-01,Uttarkashi,2.015
4395,1977-04-01,Uttarkashi,84.57
4396,1977-05-01,Uttarkashi,82.068
4397,1977-06-01,Uttarkashi,322.304
4398,1977-07-01,Uttarkashi,303.844
4399,1977-08-01,Uttarkashi,169.844
4400,1977-09-01,Uttarkashi,110.38
4401,1977-10-01,Uttarkashi,27.099
4402,1977-11-01,Uttarkashi,0.442
4403,1977-12-01,Uttarkashi,15.764
4404,1978-01-01,Uttarkashi,6.404
4405,1978-02-01,Uttarkashi,13.347
4406,1978-03-01,Uttarkashi,79.771
4407,1978-04-01,Uttarkashi,25.356
4408,1978-05-01,Uttarkashi,3.076
4409,1978-06-01,Uttarkashi,147.157
4410,1978-07-01,Uttarkashi,352.075
4411,1978-08-01,Uttarkashi,421.153
4412,1978-09-01,Uttarkashi,288.33
4413,1978-10-01,Uttarkashi,3.942
4414,1978-11-01,Uttarkashi,15.775
4415,1978-12-01,Uttarkashi,5.613
4416,1979-01-01,Uttarkashi,24.208
4417,1979-02-01,Uttarkashi,75.685
4418,1979-03-01,Uttarkashi,37.368
4419,1979-04-01,Uttarkashi,12.379
4420,1979-05-01,Uttarkashi,47.356
4421,1979-06-01,Uttarkashi,63.009
4422,1979-07-01,Uttarkashi,255.646
4423,1979-08-01,Uttarkashi,106.367
4424,1979-09-01,Uttarkashi,131.479
4425,1979-10-01,Uttarkashi,12.032
4426,1979-11-01,Uttarkashi,19.468
4427,1979-12-01,Uttarkashi,4.938
4428,1980-01-01,Uttarkashi,12.842
4429,1980-02-01,Uttarkashi,45.923
4430,1980-03-01,Uttarkashi,42.484
4431,1980-04-01,Uttarkashi,7.756
4432,1980-05-01,Uttarkashi,34.139
4433,1980-06-01,Uttarkashi,163.447
4434,1980-07-01,Uttarkashi,542.036
4435,1980-08-01,Uttarkashi,342.107
4436,1980-09-01,Uttarkashi,186.547
4437,1980-10-01,Uttarkashi,21.272
4438,1980-11-01,Uttarkashi,5.608
4439,1980-12-01,Uttarkashi,9.954
4440,1981-01-01,Uttarkashi,68.58
4441,1981-02-01,Uttarkashi,23.288
4442,1981-03-01,Uttarkashi,60.209
4443,1981-04-01,Uttarkashi,26.611
4444,1981-05-01,Uttarkashi,41.558
4445,1981-06-01,Uttarkashi,57.963
4446,1981-07-01,Uttarkashi,387.897
4447,1981-08-01,Uttarkashi,145.571
4448,1981-09-01,Uttarkashi,38.962
4449,1981-10-01,Uttarkashi,8.087
4450,1981-11-01,Uttarkashi,50.023
4451,1981-12-01,Uttarkashi,2.112
4452,1982-01-01,Uttarkashi,30.649
4453,1982-02-01,Uttarkashi,12.06
4454,1982-03-01,Uttarkashi,98.343
4455,1982-04-01,Uttarkashi,42.808
4456,1982-05-01,Uttarkashi,58.709
4457,1982-06-01,Uttarkashi,24.638
4458,1982-07-01,Uttarkashi,115.803
4459,1982-08-01,Uttarkashi,275.97
4460,1982-09-01,Uttarkashi,27.145
4461,1982-10-01,Uttarkashi,8.007
4462,1982-11-01,Uttarkashi,13.309
4463,1982-12-01,Uttarkashi,22.333
4464,1983-01-01,Uttarkashi,62.519
4465,1983-02-01,Uttarkashi,23.315
4466,1983-03-01,Uttarkashi,70.354
4467,1983-04-01,Uttarkashi,83.357
4468,1983-05-01,Uttarkashi,71.002
4469,1983-06-01,Uttarkashi,213.913
4470,1983-07-01,Uttarkashi,287.051
4471,1983-08-01,Uttarkashi,205.786
4472,1983-09-01,Uttarkashi,192.213
4473,1983-10-01,Uttarkashi,39.921
4474,1983-11-01,Uttarkashi,0.0
4475,1983-12-01,Uttarkashi,6.791
4476,1984-01-01,Uttarkashi,6.913
4477,1984-02-01,Uttarkashi,107.29
4478,1984-03-01,Uttarkashi,8.702
4479,1984-04-01,Uttarkashi,27.218
4480,1984-05-01,Uttarkashi,0.886
4481,1984-06-01,Uttarkashi,90.192
4482,1984-07-01,Uttarkashi,394.504
4483,1984-08-01,Uttarkashi,252.851
4484,1984-09-01,Uttarkashi,189.39
4485,1984-10-01,Uttarkashi,0.938
4486,1984-11-01,Uttarkashi,0.0
4487,1984-12-01,Uttarkashi,17.119
4488,1985-01-01,Uttarkashi,42.739
4489,1985-02-01,Uttarkashi,1.783
4490,1985-03-01,Uttarkashi,14.775
4491,1985-04-01,Uttarkashi,52.395
4492,1985-05-01,Uttarkashi,33.376
4493,1985-06-01,Uttarkashi,176.271
4494,1985-07-01,Uttarkashi,543.367
4495,1985-08-01,Uttarkashi,264.563
4496,1985-09-01,Uttarkashi,121.956
4497,1985-10-01,Uttarkashi,63.947
4498,1985-11-01,Uttarkashi,0.884
4499,1985-12-01,Uttarkashi,36.44
4500,1986-01-01,Uttarkashi,4.033
4501,1986-02-01,Uttarkashi,37.799
4502,1986-03-01,Uttarkashi,30.114
4503,1986-04-01,Uttarkashi,25.846
4504,1986-05-01,Uttarkashi,68.274
4505,1986-06-01,Uttarkashi,85.478
4506,1986-07-01,Uttarkashi,376.74
4507,1986-08-01,Uttarkashi,197.708
4508,1986-09-01,Uttarkashi,224.527
4509,1986-10-01,Uttarkashi,26.699
4510,1986-11-01,Uttarkashi,10.253
4511,1986-12-01,Uttarkashi,70.159
4512,1987-01-01,Uttarkashi,55.05
4513,1987-02-01,Uttarkashi,34.298
4514,1987-03-01,Uttarkashi,16.271
4515,1987-04-01,Uttarkashi,21.58
4516,1987-05-01,Uttarkashi,57.79
4517,1987-06-01,Uttarkashi,35.303
4518,1987-07-01,Uttarkashi,60.466
4519,1987-08-01,Uttarkashi,207.787
4520,1987-09-01,Uttarkashi,29.399
4521,1987-10-01,Uttarkashi,10.749
4522,1987-11-01,Uttarkashi,0.0
4523,1987-12-01,Uttarkashi,28.389
4524,1988-01-01,Uttarkashi,9.415
4525,1988-02-01,Uttarkashi,28.53
4526,1988-03-01,Uttarkashi,59.899
4527,1988-04-01,Uttarkashi,27.363
4528,1988-05-01,Uttarkashi,14.221
4529,1988-06-01,Uttarkashi,139.53
4530,1988-07-01,Uttarkashi,461.451
4531,1988-08-01,Uttarkashi,282.765
4532,1988-09-01,Uttarkashi,122.234
4533,1988-10-01,Uttarkashi,14.343
4534,1988-11-01,Uttarkashi,0.703
4535,1988-12-01,Uttarkashi,31.046
4536,1989-01-01,Uttarkashi,85.05
4537,1989-02-01,Uttarkashi,14.369
4538,1989-03-01,Uttarkashi,22.524
4539,1989-04-01,Uttarkashi,4.467
4540,1989-05-01,Uttarkashi,19.872
4541,1989-06-01,Uttarkashi,86.417
4542,1989-07-01,Uttarkashi,302.914
4543,1989-08-01,Uttarkashi,160.405
4544,1989-09-01,Uttarkashi,75.127
4545,1989-10-01,Uttarkashi,5.244
4546,1989-11-01,Uttarkashi,7.43
4547,1989-12-01,Uttarkashi,10.146
4548,1990-01-01,Uttarkashi,5.564
4549,1990-02-01,Uttarkashi,101.02
4550,1990-03-01,Uttarkashi,72.467
4551,1990-04-01,Uttarkashi,14.537
4552,1990-05-01,Uttarkashi,125.17
4553,1990-06-01,Uttarkashi,65.612
4554,1990-07-01,Uttarkashi,297.459
4555,1990-08-01,Uttarkashi,299.725
4556,1990-09-01,Uttarkashi,170.716
4557,1990-10-01,Uttarkashi,10.232
4558,1990-11-01,Uttarkashi,18.327
4559,1990-12-01,Uttarkashi,43.953
4560,1991-01-01,Uttarkashi,4.646
4561,1991-02-01,Uttarkashi,27.732
4562,1991-03-01,Uttarkashi,22.571
4563,1991-04-01,Uttarkashi,47.653
4564,1991-05-01,Uttarkashi,55.614
4565,1991-06-01,Uttarkashi,111.915
4566,1991-07-01,Uttarkashi,48.745
4567,1991-08-01,Uttarkashi,257.905
4568,1991-09-01,Uttarkashi,101.176
4569,1991-10-01,Uttarkashi,1.953
4570,1991-11-01,Uttarkashi,9.57
4571,1991-12-01,Uttarkashi,9.307
4572,1992-01-01,Uttarkashi,36.263
4573,1992-02-01,Uttarkashi,78.742
4574,1992-03-01,Uttarkashi,36.822
4575,1992-04-01,Uttarkashi,11.699
4576,1992-05-01,Uttarkashi,42.544
4577,1992-06-01,Uttarkashi,82.43
4578,1992-07-01,Uttarkashi,226.787
4579,1992-08-01,Uttarkashi,204.745
4580,1992-09-01,Uttarkashi,75.515
4581,1992-10-01,Uttarkashi,10.498
4582,1992-11-01,Uttarkashi,56.027
4583,1992-12-01,Uttarkashi,0.584
4584,1993-01-01,Uttarkashi,21.158
4585,1993-02-01,Uttarkashi,30.81
4586,1993-03-01,Uttarkashi,23.382
4587,1993-04-01,Uttarkashi,15.46
4588,1993-05-01,Uttarkashi,30.42
4589,1993-06-01,Uttarkashi,244.258
4590,1993-07-01,Uttarkashi,199.178
4591,1993-08-01,Uttarkashi,63.177
4592,1993-09-01,Uttarkashi,201.999
4593,1993-10-01,Uttarkashi,0.206
4594,1993-11-01,Uttarkashi,0.0
4595,1993-12-01,Uttarkashi,0.119
4596,1994-01-01,Uttarkashi,26.701
4597,1994-02-01,Uttarkashi,16.863
4598,1994-03-01,Uttarkashi,23.951
4599,1994-04-01,Uttarkashi,11.988
4600,1994-05-01,Uttarkashi,64.475
4601,1994-06-01,Uttarkashi,52.659
4602,1994-07-01,Uttarkashi,307.02
4603,1994-08-01,Uttarkashi,271.382
4604,1994-09-01,Uttarkashi,86.706
4605,1994-10-01,Uttarkashi,2.311
4606,1994-11-01,Uttarkashi,0.0
4607,1994-12-01,Uttarkashi,4.285
4608,1995-01-01,Uttarkashi,62.873
4609,1995-02-01,Uttarkashi,108.543
4610,1995-03-01,Uttarkashi,54.326
4611,1995-04-01,Uttarkashi,13.731
4612,1995-05-01,Uttarkashi,3.193
4613,1995-06-01,Uttarkashi,128.64
4614,1995-07-01,Uttarkashi,235.112
4615,1995-08-01,Uttarkashi,412.669
4616,1995-09-01,Uttarkashi,151.505
4617,1995-10-01,Uttarkashi,3.961
4618,1995-11-01,Uttarkashi,44.242
4619,1995-12-01,Uttarkashi,0.829
4620,1996-01-01,Uttarkashi,71.007
4621,1996-02-01,Uttarkashi,61.946
4622,1996-03-01,Uttarkashi,34.275
4623,1996-04-01,Uttarkashi,27.685
4624,1996-05-01,Uttarkashi,46.574
4625,1996-06-01,Uttarkashi,213.355
4626,1996-07-01,Uttarkashi,252.433
4627,1996-08-01,Uttarkashi,362.589
4628,1996-09-01,Uttarkashi,197.451
4629,1996-10-01,Uttarkashi,28.418
4630,1996-11-01,Uttarkashi,0.039
4631,1996-12-01,Uttarkashi,4.815
4632,1997-01-01,Uttarkashi,22.251
4633,1997-02-01,Uttarkashi,12.69
4634,1997-03-01,Uttarkashi,20.813
4635,1997-04-01,Uttarkashi,34.474
4636,1997-05-01,Uttarkashi,42.032
4637,1997-06-01,Uttarkashi,206.689
4638,1997-07-01,Uttarkashi,121.624
4639,1997-08-01,Uttarkashi,189.08
4640,1997-09-01,Uttarkashi,73.735
4641,1997-10-01,Uttarkashi,23.55
4642,1997-11-01,Uttarkashi,24.558
4643,1997-12-01,Uttarkashi,11.036
4644,1998-01-01,Uttarkashi,18.257
4645,1998-02-01,Uttarkashi,43.493
4646,1998-03-01,Uttarkashi,63.108
4647,1998-04-01,Uttarkashi,50.623
4648,1998-05-01,Uttarkashi,19.13
4649,1998-06-01,Uttarkashi,29.102
4650,1998-07-01,Uttarkashi,244.695
4651,1998-08-01,Uttarkashi,313.042
4652,1998-09-01,Uttarkashi,116.573
4653,1998-10-01,Uttarkashi,41.392
4654,1998-11-01,Uttarkashi,9.092
4655,1998-12-01,Uttarkashi,4.723
4656,1999-01-01,Uttarkashi,26.724
4657,1999-02-01,Uttarkashi,18.805
4658,1999-03-01,Uttarkashi,4.155
4659,1999-04-01,Uttarkashi,18.436
4660,1999-05-01,Uttarkashi,34.604
4661,1999-06-01,Uttarkashi,107.393
4662,1999-07-01,Uttarkashi,147.911
4663,1999-08-01,Uttarkashi,185.013
4664,1999-09-01,Uttarkashi,122.924
4665,1999-10-01,Uttarkashi,21.924
4666,1999-11-01,Uttarkashi,3.063
4667,1999-12-01,Uttarkashi,9.775
4668,2000-01-01,Uttarkashi,18.497
4669,2000-02-01,Uttarkashi,66.812
4670,2000-03-01,Uttarkashi,17.123
4671,2000-04-01,Uttarkashi,9.696
4672,2000-05-01,Uttarkashi,49.559
4673,2000-06-01,Uttarkashi,192.465
4674,2000-07-01,Uttarkashi,160.303
4675,2000-08-01,Uttarkashi,214.488
4676,2000-09-01,Uttarkashi,75.877
4677,2000-10-01,Uttarkashi,0.206
4678,2000-11-01,Uttarkashi,0.731
4679,2000-12-01,Uttarkashi,0.796
